order_id,order_purchase_timestamp,product_id,price,product_category_name,product_category_name_english
5ff96c15d0b717ac6ad1f3d77225a350,2018-07-25 17:44:10,10adb53d8faa890ca7c2f0cbcb68d777,19.9,cama_mesa_banho,bed_bath_table
432aaf21d85167c2c86ec9448c4e42cc,2018-03-01 14:14:28,72d3bf1d3a790f8874096fcf860e3eff,38.25,brinquedos,toys
dcb36b511fcac050b97cd5c05de84dc3,2018-06-07 19:03:12,009c09f439988bc06a93d6b8186dce73,132.4,perfumaria,perfumery
403b97836b0c04a622354cf531062e5f,2018-01-02 19:00:43,638bbb2a5e4f360b71f332ddfebfd672,1299.0,construcao_ferramentas_construcao,construction_tools_construction
116f0b09343b49556bbad5f35bee0cdf,2017-12-26 23:41:31,a47295965bd091207681b541b26e40a5,27.99,telefonia,telephony
85ce859fd6dc634de8d2f1e290444043,2017-11-21 00:03:41,cce679660c66e6fbd5c8091dfd29e9cd,17.9,cama_mesa_banho,bed_bath_table
83018ec114eee8641c97e08f7b4e926f,2017-10-26 15:54:26,c35498fbb4358837ae16850f50c3fd22,76.0,telefonia,telephony
203096f03d82e0dffbc41ebc2e2bcfb7,2017-09-18 14:31:30,5ac9d9e379c606e36a8094a6046f75dc,109.9,beleza_saude,health_beauty
f848643eec1d69395095eb3840d2051e,2018-03-15 08:52:40,2b4609f8948be18874494203496bc318,79.99,beleza_saude,health_beauty
2807d0e504d6d4894d41672727bc139f,2018-02-03 20:37:35,6893767814d1ac82a81bcd365e1cc918,9.5,eletronicos,electronics
95266dbfb7e20354baba07964dac78d5,2018-01-08 07:55:29,bb7181410b4e02f93f3697f765db53c7,129.99,bebes,baby
f3e7c359154d965827355f39d6b1fdac,2018-08-09 11:44:40,e99d69efe684efaa643f99805f7c81bc,89.9,papelaria,stationery
fbf9ac61453ac646ce8ad9783d7d0af6,2018-02-20 23:46:53,7b717060aa783eb7f23a747a3a733dd7,109.9,cool_stuff,cool_stuff
acce194856392f074dbf9dada14d8d82,2018-06-04 00:00:13,d70f38e7f79c630f8ea00c993897042c,90.9,bebes,baby
acce194856392f074dbf9dada14d8d82,2018-06-04 00:00:13,9451e630d725c4bb7a5a206b48b99486,39.5,bebes,baby
dd78f560c270f1909639c11b925620ea,2018-03-12 01:50:26,00baba5b58e274d0332a0c8a0a66f877,47.9,perfumaria,perfumery
91b2a010e1e45e6ba3d133fa997597be,2018-05-02 11:45:38,ba74c6b75d2ad7503175809688d5a03c,178.99,relogios_presentes,watches_gifts
ecab90c9933c58908d3d6add7c6f5ae3,2018-02-25 13:50:30,c0db539123a403f670c50237d970b215,30.1,ferramentas_jardim,garden_tools
f70a0aff17df5a6cdd9a7196128bd354,2017-08-10 11:58:33,cafd558df4c3c9d1c338ba6930ea9a62,279.0,bebes,baby
1790eea0b567cf50911c057cf20f90f9,2018-04-16 21:15:39,2d8f2be4f08788ee3bf5356af2b2ee6c,186.9,climatizacao,air_conditioning
989225ba6d0ebd5873335f7e01de2ae7,2017-12-12 13:56:04,6b64362e89896be7589621df54be089e,49.0,moveis_decoracao,furniture_decor
d887b52c6516beb39e8cd44a5f8b60f7,2018-02-03 12:38:58,39a9942865c056ed2006a5e8c11d9537,84.9,brinquedos,toys
b276e4f8c0fb86bd82fce576f21713e0,2018-07-29 23:34:51,c6c1f263e076bd9c1f1640250a5d0c29,179.0,perfumaria,perfumery
8563039e855156e48fccee4d611a3196,2018-02-17 15:59:46,bff2010b28e8fbcff5a9db9d3fea5ac4,78.0,ferramentas_jardim,garden_tools
60550084e6b4c0cb89a87df1f3e5ebd9,2018-02-21 18:15:12,9b37a918bcf2c8e1064e867cf1df4637,39.9,eletronicos,electronics
5acce57f8d9dfd55fa48e212a641a69d,2017-07-31 21:37:10,0cd9f302c8a5b076ffa5c3567c6705fd,27.9,informatica_acessorios,computers_accessories
434d158e96bdd6972ad6e6d73ddcfd22,2018-06-01 12:23:13,c7df652246ed7b3300aaf46960c141e4,445.0,beleza_saude,health_beauty
7206b86ea789983f7a273ea7fa0bc2a8,2018-03-26 17:12:18,9a469eaf45dfbc43d39ba1977a3c07af,36.9,cama_mesa_banho,bed_bath_table
1e7aff52cdbb2451ace09d0f848c3699,2017-05-19 18:53:40,8c591ab0ca519558779df02023177f44,119.99,ferramentas_jardim,garden_tools
6ea2f835b4556291ffdc53fa0b3b95e8,2017-11-24 21:27:48,be021417a6acb56b9b50d3fd2714baa8,339.0,utilidades_domesticas,housewares
948097deef559c742e7ce321e5e58919,2017-08-04 17:10:39,cd935d283d47f1050c505e1c39c48b67,69.9,esporte_lazer,sports_leisure
d22e9fa5731b9e30e8b27afcdc2f8563,2018-08-04 23:25:30,f410090aec61f7c73748ca894286edcd,99.0,papelaria,stationery
ee64d42b8cf066f35eac1cf57de1aa85,2018-06-04 16:44:48,c50ca07e9e4db9ea5011f06802c0aea0,14.49,beleza_saude,health_beauty
6ebaec694d7025e2ad4a05dba887c032,2017-05-18 13:55:47,e251ebd2858be1aa7d9b2087a6992580,139.0,ferramentas_jardim,garden_tools
d17dc4a904426827ca80f2ccb3a6be56,2017-05-14 20:28:25,ba4bfbf74dbe7ab37e263b9326da0523,36.9,esporte_lazer,sports_leisure
25f4376934e13d3508486352e11a5db0,2018-05-17 16:59:11,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,moveis_decoracao,furniture_decor
5820a1100976432c7968a52da59e9364,2018-07-29 11:24:17,1deda1acffb44ed38494667d7e49a9f3,33.9,esporte_lazer,sports_leisure
2ce1ad82022c1ba30c2079502ac725aa,2017-08-09 20:19:05,f35927953ed82e19d06ad3aac2f06353,115.0,livros_interesse_geral,books_general_interest
138849fd84dff2fb4ca70a0a34c4aa1c,2018-02-01 14:02:19,304fad8dc4d2012dc4062839972f2d96,39.47,construcao_ferramentas_construcao,construction_tools_construction
47aa4816b27ba60ec948cd019cc1afc1,2018-06-26 13:42:52,1501b0033c68a37fa9560033a440e529,53.44,eletroportateis,small_appliances
9faeb9b2746b9d7526aef5acb08e2aa0,2018-07-26 14:39:59,f48eb5c2fde13ca63664f0bb05f55346,60.0,esporte_lazer,sports_leisure
9faeb9b2746b9d7526aef5acb08e2aa0,2018-07-26 14:39:59,f48eb5c2fde13ca63664f0bb05f55346,60.0,esporte_lazer,sports_leisure
641fb0752bf5b5940c376b3a8bb9dc52,2017-12-15 00:06:10,60184212dae4e6b0da32bf54271a8c4a,369.0,relogios_presentes,watches_gifts
e425680f760cbc130be3e53a9773c584,2017-08-31 08:15:24,9ecadb84c81da840dbf3564378b586e9,38.4,moveis_decoracao,furniture_decor
40c5e18f7d112b59b3e5113a59a905b3,2018-06-11 10:25:52,595fac2a385ac33a80bd5114aec74eb8,119.9,perfumaria,perfumery
734e7d1bbaeb2ff82521ca0fe6fb6f79,2018-06-11 08:18:19,278b3c6462e86b4556b99989513ddf73,29.99,eletroportateis,small_appliances
66e4624ae69e7dc89bd50222b59f581f,2018-03-09 14:50:15,b37b72d5a56f887725c2862184b8cab8,22.99,telefonia,telephony
66e4624ae69e7dc89bd50222b59f581f,2018-03-09 14:50:15,b37b72d5a56f887725c2862184b8cab8,22.99,telefonia,telephony
a685d016c8a26f71a0bb67821070e398,2017-03-13 18:14:36,ebd7c847c1e1cb69ec374ae0ebee1f4c,84.9,moveis_decoracao,furniture_decor
2edfd6d1f0b4cd0db4bf37b1b224d855,2017-06-13 21:11:26,30469bb5ea377eae7121981e2f0778e4,113.0,esporte_lazer,sports_leisure
68873cf91053cd11e6b49a766db5af1a,2017-11-30 22:02:15,15a9e834e89eab39d973492882c658d6,79.9,cama_mesa_banho,bed_bath_table
f346ad4ee8f630e5e4ddaf862a34e6dd,2018-08-05 13:09:48,4ce99ff9dcb7821acd8e599d5d4a6531,39.9,esporte_lazer,sports_leisure
8f06cc6465925031568537b815f1198d,2017-11-15 11:31:41,12087840651e83b48206b82c213b76fd,299.0,esporte_lazer,sports_leisure
ccbabeb0b02433bd0fcbac46e70339f2,2018-02-19 20:31:09,89321f94e35fc6d7903d36f74e351d40,27.9,alimentos,food
688052146432ef8253587b930b01a06d,2018-04-22 08:48:13,d1c427060a0f73f6b889a5c7c61f2ac4,119.0,informatica_acessorios,computers_accessories
688052146432ef8253587b930b01a06d,2018-04-22 08:48:13,db56f6d2b04c89eae4daba188842fd7b,199.0,malas_acessorios,luggage_accessories
f271576bed568e896f99eb710cd3a6f8,2018-01-07 21:44:54,d457916b4fdc60154ed93b5dd3e6fd69,329.9,construcao_ferramentas_construcao,construction_tools_construction
f271576bed568e896f99eb710cd3a6f8,2018-01-07 21:44:54,d457916b4fdc60154ed93b5dd3e6fd69,329.9,construcao_ferramentas_construcao,construction_tools_construction
686541986ecfb7d9296eb67719973bf0,2018-02-10 13:26:59,3014e35fd70fce29095ced5cdc89f4ce,24.89,telefonia,telephony
68e48e68da1f50f7c5838ea75e3a20dd,2018-06-18 16:02:23,a659cb33082b851fb87a33af8f0fff29,84.9,automotivo,auto
68e48e68da1f50f7c5838ea75e3a20dd,2018-06-18 16:02:23,a659cb33082b851fb87a33af8f0fff29,84.9,automotivo,auto
68e48e68da1f50f7c5838ea75e3a20dd,2018-06-18 16:02:23,a659cb33082b851fb87a33af8f0fff29,84.9,automotivo,auto
68e48e68da1f50f7c5838ea75e3a20dd,2018-06-18 16:02:23,a659cb33082b851fb87a33af8f0fff29,84.9,automotivo,auto
b52cc4919de82b4d696a4380d10804a3,2018-06-13 13:47:39,7564c1759c04fc0a38f2aa84f7a370ee,42.99,construcao_ferramentas_construcao,construction_tools_construction
fdf128b3630c21adc9ca4fb8a51b68ec,2018-07-15 08:33:19,89321f94e35fc6d7903d36f74e351d40,27.9,alimentos,food
a6aeb116d2cb5013eb8a94585b71ffef,2017-09-13 14:27:11,163e6400e6dadd0fe04775c5e9331fda,50.0,bebes,baby
fa516182d28f96f5f5c651026b0749ee,2018-04-13 08:44:17,e932008cf0ea7c93a077dd8d7e5f49eb,190.0,climatizacao,air_conditioning
6abaad69b8b349c3a529b4b91ce18e46,2018-02-15 10:33:30,3dd6c9d499e7c311a29e08afe1fd8fc6,42.9,cool_stuff,cool_stuff
974c1993ab8024d3ed16229183c2308d,2017-02-20 11:45:39,5e2ba75ad255ff60b1c76c5bf526ae9b,69.9,beleza_saude,health_beauty
82bce245b1c9148f8d19a55b9ff70644,2017-04-20 17:15:46,a5a0e71a81ae65aa335e71c06261e260,38.0,utilidades_domesticas,housewares
82bce245b1c9148f8d19a55b9ff70644,2017-04-20 17:15:46,a5a0e71a81ae65aa335e71c06261e260,38.0,utilidades_domesticas,housewares
82bce245b1c9148f8d19a55b9ff70644,2017-04-20 17:15:46,a5a0e71a81ae65aa335e71c06261e260,38.0,utilidades_domesticas,housewares
82bce245b1c9148f8d19a55b9ff70644,2017-04-20 17:15:46,a5a0e71a81ae65aa335e71c06261e260,38.0,utilidades_domesticas,housewares
82bce245b1c9148f8d19a55b9ff70644,2017-04-20 17:15:46,a5a0e71a81ae65aa335e71c06261e260,38.0,utilidades_domesticas,housewares
a910f58086d58b3ae6f37aa712d377b9,2017-09-15 09:19:48,75d6b6963340c6063f7f4cfcccfe6a30,56.99,perfumaria,perfumery
a910f58086d58b3ae6f37aa712d377b9,2017-09-15 09:19:48,75d6b6963340c6063f7f4cfcccfe6a30,56.99,perfumaria,perfumery
bd4bd0194d6d29f83b8557d4b89b572a,2018-07-28 16:52:55,7f457254a89d62960399e075711b3deb,24.99,automotivo,auto
634e8f4c0f6744a626f77f39770ac6aa,2017-08-09 18:32:47,69d980b4120a76616d7b237d731d6156,219.0,relogios_presentes,watches_gifts
6d25592267349b322799e2beb687871e,2018-08-26 22:04:34,c3ba4e8d3cb30049213b682e751e9d00,93.0,relogios_presentes,watches_gifts
6d25592267349b322799e2beb687871e,2018-08-26 22:04:34,c3ba4e8d3cb30049213b682e751e9d00,93.0,relogios_presentes,watches_gifts
b8801cccd8068de30112e4f49903d74a,2017-07-30 03:06:35,154e7e31ebfa092203795c972e5804a6,19.99,beleza_saude,health_beauty
2711a938db643b3f0b62ee2c8a2784aa,2017-12-22 00:17:37,ad1128daf194f4b6ac4256e16233497c,45.0,telefonia,telephony
3bc77ce8be27211bac313c2daa402d1a,2017-04-06 22:39:29,f497ba62f1d6b4f6a3a3266fa8623ad3,58.2,beleza_saude,health_beauty
10c320f977c6a18f91b2d14be13128c6,2017-05-09 20:48:59,b3be1f83cef05668c25e134852d44545,110.99,cama_mesa_banho,bed_bath_table
0a4a2fccb27bd83a892fa503987a595b,2017-04-20 20:42:44,f7d7b5c58704fb359a74580622800051,38.5,cama_mesa_banho,bed_bath_table
e4de6d53ecff736bc68804b0b6e9f635,2017-10-16 14:56:50,90b58782fdd04cb829667fcc41fb65f5,179.99,moveis_escritorio,office_furniture
6b860b35691d486e45dc98e3514ec5f6,2017-12-08 09:42:43,c827fb43ad0fb8708f34c2911fdc164b,544.0,esporte_lazer,sports_leisure
ec341c54a5ebf8ee0a67a8632aa7579b,2017-08-26 16:53:30,22f5b63060a1185e5ec7721efd622321,14.82,cama_mesa_banho,bed_bath_table
cadbb3657dac2dbbd5b84b12e7b78aad,2018-02-27 12:55:42,9d2ff462feaaf88912539b8647e17ab4,394.9,informatica_acessorios,computers_accessories
9defaf92cff22420e4e8ef7784815a55,2018-05-11 13:10:51,cf944645d4ff2a3eed3ae17f641ea861,49.9,fashion_underwear_e_moda_praia,fashion_underwear_beach
20e0101b20700188cadb288126949685,2018-01-22 19:22:22,64d0feb1bcf9c7fe7b5dad3271c10910,89.18,moveis_decoracao,furniture_decor
0e782c3705510e717d28907746cbda82,2018-05-01 08:12:37,79da264732f717f10ebf5d102aa6c32a,29.99,telefonia,telephony
d3d6788577c9592da441752e8a1dd5e3,2017-09-19 22:17:15,7c1bd920dbdf22470b68bde975dd3ccf,58.99,beleza_saude,health_beauty
86f21bf63784876b9fd6d35f46581d72,2018-04-11 22:32:31,5526b1ae9ab2688cf600783cece249df,98.44,informatica_acessorios,computers_accessories
8447ff843b2616c50c0ced28ab1dae03,2017-12-20 23:45:07,7a10781637204d8d10485c71a6108a2e,219.9,relogios_presentes,watches_gifts
f169bd689fb8b32ccd62df9050aebc0b,2018-04-22 23:23:18,20a8603c265d777e25da064113d556f5,759.0,telefonia,telephony
77e9941864fc840be8e4b1ba5347c0f7,2018-08-03 08:59:39,a01d1cbb398e386a4a8f8364401a7584,65.9,esporte_lazer,sports_leisure
41bb5cee06dbf170878a9ef93ac7e7f5,2018-05-14 08:35:33,43ee88561093499d9e571d4db5f20b79,10.9,moveis_decoracao,furniture_decor
6a0a8bfbbe700284feb0845d95e0867f,2017-11-22 11:32:22,f8a8f05a35976a91aed5cccc3992c357,83.9,moveis_decoracao,furniture_decor
f7959f8385f34c4f645327465a1c9fc4,2017-03-30 07:50:33,c1234c80dafde7ef3311b3eabd5069ed,17.9,cama_mesa_banho,bed_bath_table
23f553848a03aaab35bb3f9f87725125,2018-06-05 09:10:34,cac9e5692471a0700418aa3400b9b2b1,99.2,bebes,baby
e3447938231fb6ba2fee0231b51eca59,2018-08-26 11:04:26,97f1396a5a1f7c07ba51784efdec44b8,160.0,utilidades_domesticas,housewares
e346cd9299371b18c0b28e8e29a5e376,2017-05-17 08:36:11,f9a7825fa51f487b8a48f67e9efced8c,29.9,esporte_lazer,sports_leisure
a5474c0071dd5d1074e12d417078bbd0,2018-07-30 22:41:44,1f75be631e988bb0ad750e60e18d043b,13.99,beleza_saude,health_beauty
0760a852e4e9d89eb77bf631eaaf1c84,2018-08-03 17:44:42,1522589c64efd46731d3522568e5bc83,35.0,artigos_de_natal,christmas_supplies
bb7c5cf4dff9994daeab7c8ee9d287aa,2018-03-01 22:14:26,af0a99476d96dcc1a1baa7c0d9ff6b9d,535.9,beleza_saude,health_beauty
66d03fb3c4b0f80b5db04ef9c260336d,2018-02-06 21:09:10,a0b7d5a992ccda646f2d34e418fff5a0,69.9,moveis_decoracao,furniture_decor
a6cd683d4bd3b9b1f0aa37b27f8116d3,2017-01-28 23:45:53,721b56b7d205d6750e97716593bcb370,589.9,beleza_saude,health_beauty
bfe42c22ecbf90bc9f35cf591270b6a7,2018-01-27 22:04:34,71225f49be70df4297892f6a5fa62171,27.3,,unknown
e1da8361c76cab67aa3588a1fbf1af54,2017-07-01 15:42:32,e0d64dcfaa3b6db5c54ca298ae101d05,235.99,relogios_presentes,watches_gifts
af5b0604e113e1526593d505a26ef39d,2017-09-27 12:07:22,978859c6048ded0fa8bf3b9ea8236387,19.9,utilidades_domesticas,housewares
9d531c565e28c3e0d756192f84d8731f,2017-11-28 21:00:44,807b2de93dbb064bbc82dc6ac963bc61,25.99,moveis_decoracao,furniture_decor
4da3bd761ca73d692ae0f5c252495546,2018-02-01 12:31:21,4d8f78374f31cd4b4932c1f2a42c4674,18.5,perfumaria,perfumery
80d817467dc3d0a4bb5ab8986c962b1f,2018-08-22 16:10:29,425db55cb3b0f5b18a2d9964da31c3c0,49.9,papelaria,stationery
80d817467dc3d0a4bb5ab8986c962b1f,2018-08-22 16:10:29,425db55cb3b0f5b18a2d9964da31c3c0,49.9,papelaria,stationery
c75acba615d2db29345327974641467d,2018-07-06 23:36:15,4005df5f887f3c2529f363671fc8f4a5,84.99,beleza_saude,health_beauty
210e60465099814a1d2c7635e4065153,2018-05-09 18:27:00,b69eb25e3a4def8e9cddee18712e0c5e,199.0,cool_stuff,cool_stuff
8fc207e94fa91a7649c5a5dab690272a,2017-11-26 17:49:46,f2e53dd1670f3c376518263b3f71424d,109.9,cama_mesa_banho,bed_bath_table
4b3a605942f29d490cb74bd6ace6b9f0,2017-09-29 09:32:17,ffd4bf4306745865e5692f69bd237893,29.99,fashion_bolsas_e_acessorios,fashion_bags_accessories
1c35ac660d7ef6691b25d20df3d6eccb,2017-06-27 23:11:57,42a2c92a0979a949ca4ea89ec5c7b934,59.9,utilidades_domesticas,housewares
01a75ac3dd000b7628a684be97c29234,2018-01-23 10:32:39,b5c114b11d53b6fd85a6a90790f0b479,42.9,utilidades_domesticas,housewares
0c6b011f8a4f87010c23995f5807d152,2018-08-20 18:24:30,1600dcf1cea8c0c83702e07b577ab231,43.0,relogios_presentes,watches_gifts
ee0c5c649e17808bc4a363d3a80ebf85,2018-01-30 07:51:17,c63857f1b80521fbf01eb987423d0ccd,12.5,esporte_lazer,sports_leisure
ee0c5c649e17808bc4a363d3a80ebf85,2018-01-30 07:51:17,c63857f1b80521fbf01eb987423d0ccd,12.5,esporte_lazer,sports_leisure
f2fa3795760c35b8c05fa8e2f09d5143,2018-03-31 14:20:46,120fa011365fc39efe382cba4e50999e,179.9,cama_mesa_banho,bed_bath_table
f2fa3795760c35b8c05fa8e2f09d5143,2018-03-31 14:20:46,68a058d125ba1544e726898f0b8c0523,119.99,moveis_escritorio,office_furniture
f2fa3795760c35b8c05fa8e2f09d5143,2018-03-31 14:20:46,eab67bf937aaadc19f83383a331d2dd9,149.99,moveis_escritorio,office_furniture
3923e3ade70348985bd2ca389905cf19,2018-03-07 23:00:33,7bdb28a55646012fb3348058d629d9bc,59.9,instrumentos_musicais,musical_instruments
e37797aedc7cd4ef82278fbc169eecaf,2018-05-08 22:12:34,013ee64977aaa6b2b25475095162e0e9,69.99,cama_mesa_banho,bed_bath_table
35660aec0cc42b6257e24281ee0e6255,2017-03-30 14:46:00,aba86c093ccdbac75b09111d57e50004,129.6,moveis_escritorio,office_furniture
b01875821b8dcb6abc61776f0f971bce,2017-11-24 21:55:22,a6ad77b15e566298a4e8ee2011ab1255,31.8,moveis_decoracao,furniture_decor
b01875821b8dcb6abc61776f0f971bce,2017-11-24 21:55:22,a6ad77b15e566298a4e8ee2011ab1255,31.8,moveis_decoracao,furniture_decor
5164933efe0cd14f31424b9badf81f19,2018-04-25 22:18:10,821a07e1e2a0382df1f3761ae3cd435c,129.9,cama_mesa_banho,bed_bath_table
06a6627d9cc91a04e9d146bf65fee0a2,2017-07-16 10:27:45,996ae0a67e63b78b427a1f8d07543e86,99.9,cama_mesa_banho,bed_bath_table
15bed8e2fec7fdbadb186b57c46c92f2,2017-09-03 14:22:03,61d52f4882421048afd530db53d6f230,125.9,perfumaria,perfumery
5447160f15621601fa9ba2b94f4906b3,2017-11-21 12:08:32,461f43be3bdf8844e65b62d9ac2c7a5a,146.0,relogios_presentes,watches_gifts
01855f880aae9a984c7c33b26fcf2e02,2017-10-19 15:08:48,12bc892d6fff0dc42c8177f3665ef00e,39.49,beleza_saude,health_beauty
01855f880aae9a984c7c33b26fcf2e02,2017-10-19 15:08:48,12bc892d6fff0dc42c8177f3665ef00e,39.49,beleza_saude,health_beauty
65312c6e4ce03c0fb633a4ac541949d8,2018-07-22 15:19:05,1ebd1450a2b8d51ffda696956426024a,54.99,cama_mesa_banho,bed_bath_table
741fd1b80f015f170a7f458cf86769b8,2017-12-02 14:28:03,2b4609f8948be18874494203496bc318,89.99,beleza_saude,health_beauty
b16cec67cb3f5a4bb31abe8988b43d19,2018-03-26 09:14:26,17efcba3c09566b89c945ef563f381d2,129.9,esporte_lazer,sports_leisure
e6190dea235662449d160357e46eaec8,2018-01-09 06:37:43,c415aad99ee06e0fe8a58c09d3598ef7,69.9,beleza_saude,health_beauty
8eeda294fab8a5ed70259afb59a10ff8,2018-02-06 18:25:39,dbb67791e405873b259e4656bf971246,80.9,informatica_acessorios,computers_accessories
8eeda294fab8a5ed70259afb59a10ff8,2018-02-06 18:25:39,dbb67791e405873b259e4656bf971246,80.9,informatica_acessorios,computers_accessories
89165e6d4c28047da0adf13ac8b3e1b3,2018-07-18 13:39:54,5f42d57952b7815098979a5c4fa6f82a,110.32,beleza_saude,health_beauty
f376081d7c5f1767fbc7fae2d19ca32e,2017-03-28 16:03:34,c7079d23bead81759eb7c670b96728bc,91.99,esporte_lazer,sports_leisure
f376081d7c5f1767fbc7fae2d19ca32e,2017-03-28 16:03:34,04a4e9d8c0dc6b2b4b8e24ea78a8f318,91.99,esporte_lazer,sports_leisure
f376081d7c5f1767fbc7fae2d19ca32e,2017-03-28 16:03:34,04a4e9d8c0dc6b2b4b8e24ea78a8f318,91.99,esporte_lazer,sports_leisure
4b87488fb6269f8321508923b95da4d6,2018-06-08 12:19:58,ed739dfa91e2c770354726fe0bf9cc72,25.0,utilidades_domesticas,housewares
e9ce52cd563d0124dced659e69eab10a,2017-07-10 12:23:05,0efb0a47500c44e05a5930cae12307d4,259.9,malas_acessorios,luggage_accessories
9344ccd01ff5fa7ec2aef0ee7e1c49c3,2018-05-16 16:10:21,058b372f969b59e8c4a27e224243909c,39.0,papelaria,stationery
f4471dae8c482f51aa1826cd9f5d4433,2018-07-05 18:40:47,51c59cf09066762ba5740772b0a86215,104.9,esporte_lazer,sports_leisure
f4471dae8c482f51aa1826cd9f5d4433,2018-07-05 18:40:47,f889fb87b505b73de10c18b93352469f,110.32,beleza_saude,health_beauty
aeb4c9d05ab11d7c6c9ca24f8c43bd70,2017-09-20 17:12:34,ac480ada5f06d9024eae2c6dd9de4c74,7.0,perfumaria,perfumery
33a3edb84b9df4cb49546859b990ac6d,2018-02-21 17:15:49,389d119b48cf3043d311335e499d9c6b,49.9,ferramentas_jardim,garden_tools
9885fff91f7c807525f8320e5292a3db,2018-01-10 14:18:40,6906f6d2bb318a3cbb5351653e93ceb4,126.99,beleza_saude,health_beauty
e7a65190baa4e6fd192246157c0b81fb,2017-04-26 16:14:11,b77dd6385638733dd46bf68b093715b7,28.99,telefonia,telephony
62a12e4d2a742b2491d7c00d2d79bf52,2017-11-27 19:24:52,2f774e1d1ee6937ae8294771c662066d,281.99,ferramentas_jardim,garden_tools
90349f264a3d6a2525a34598d09dda6b,2018-05-11 16:35:19,216bb0e0cd43ffd832e0973d35e0377e,45.0,construcao_ferramentas_iluminacao,construction_tools_lights
90349f264a3d6a2525a34598d09dda6b,2018-05-11 16:35:19,216bb0e0cd43ffd832e0973d35e0377e,45.0,construcao_ferramentas_iluminacao,construction_tools_lights
90349f264a3d6a2525a34598d09dda6b,2018-05-11 16:35:19,216bb0e0cd43ffd832e0973d35e0377e,45.0,construcao_ferramentas_iluminacao,construction_tools_lights
90349f264a3d6a2525a34598d09dda6b,2018-05-11 16:35:19,216bb0e0cd43ffd832e0973d35e0377e,45.0,construcao_ferramentas_iluminacao,construction_tools_lights
90349f264a3d6a2525a34598d09dda6b,2018-05-11 16:35:19,216bb0e0cd43ffd832e0973d35e0377e,45.0,construcao_ferramentas_iluminacao,construction_tools_lights
90349f264a3d6a2525a34598d09dda6b,2018-05-11 16:35:19,216bb0e0cd43ffd832e0973d35e0377e,45.0,construcao_ferramentas_iluminacao,construction_tools_lights
95cf9f239f724799131f7ca949209bd9,2018-05-25 08:54:21,7a295e6687ed3e00c8143498115f6ca5,89.49,beleza_saude,health_beauty
04a59fe46fc5aa341da5378c195ed53c,2017-11-26 09:32:06,2a15783d3cb601f8d9a6a86806b037b3,60.0,bebes,baby
86b37610c0e86e94afe3d5ba4b73fa14,2017-11-17 21:14:42,77ccbcf251886c8b83676fc918e7336c,49.99,pet_shop,pet_shop
86b37610c0e86e94afe3d5ba4b73fa14,2017-11-17 21:14:42,1e56c680b07833e85fec6904b2c7e4b8,59.99,pet_shop,pet_shop
5c2d1d55c31db1cbe069dc9b6454b897,2018-07-23 18:27:07,cdd914e78124a73cc28a165cfc4a0bbc,93.99,livros_tecnicos,books_technical
1d067305b599c1e0dceb3864056ea527,2018-02-14 13:05:17,2a2d22ae30e026f1893083c8405ca522,148.9,cama_mesa_banho,bed_bath_table
abc5ec9ecaec740b498a37f19c29a8c0,2017-04-30 22:43:56,303719bf7adc0897358c3dcc3c7a6190,119.9,brinquedos,toys
